head_a_layer,head_a_head,head_b_layer,head_b_head,correlation
1,0,9,6,-0.3143679270615187
4,10,11,3,-0.3148280170747228
9,8,11,6,-0.31490528487355873
3,7,9,5,-0.3152366926853267
2,10,11,10,-0.3156977495314992
3,1,11,10,-0.3157227709226219
5,2,9,0,-0.316930530113834
4,1,10,0,-0.31693912663842766
3,7,9,0,-0.3192040460078617
3,1,10,5,-0.31957586415928135
5,9,7,2,-0.3205471821442484
7,3,9,10,-0.3215200233412331
4,1,6,9,-0.32167735016860205
5,0,5,8,-0.3218624912623473
9,5,10,3,-0.32256923464305637
6,11,10,0,-0.323985618609163
4,8,5,0,-0.3240016440134535
0,0,5,2,-0.3245114194864191
5,3,11,3,-0.3270648921519385
3,7,11,3,-0.3276122822890233
0,6,1,0,-0.32849328392822585
6,2,6,9,-0.3300425642733125
6,11,9,5,-0.33059751133438736
8,3,11,3,-0.3313297438799861
7,2,11,6,-0.3314427393048826
8,6,9,0,-0.33162865012327847
6,9,8,2,-0.33205860766884876
8,6,9,5,-0.3320699690884884
4,1,9,5,-0.3328192245295508
0,0,3,0,-0.33292625340211784
7,4,9,5,-0.33373854094314376
8,7,10,3,-0.33420613734168375
6,7,7,1,-0.33563594244727424
7,4,8,11,-0.33656103515330266
7,6,9,1,-0.33718754791023753
2,10,10,5,-0.33957557638173785
2,1,10,6,-0.3397294224986964
2,10,7,1,-0.3398920822312363
9,10,11,7,-0.3399530733184172
0,3,10,0,-0.34075875956092433
7,1,9,5,-0.34077813442662747
7,2,9,3,-0.34298226344315924
10,0,10,3,-0.3440889475288386
4,4,6,9,-0.3444824812689775
9,0,10,5,-0.34468981155520884
7,9,8,11,-0.3464726247366293
1,0,9,11,-0.34662704744511025
0,4,11,3,-0.3471031396872239
8,11,9,1,-0.3472188940817997
4,10,5,0,-0.3475757718628546
4,1,9,0,-0.34760341704618436
9,0,9,11,-0.34786286449568016
2,11,4,3,-0.35005130728538786
3,11,11,1,-0.35143273419247745
8,11,10,2,-0.354079368699102
0,4,9,0,-0.35556530708054396
7,2,9,10,-0.3563990390709229
4,0,7,1,-0.35667958963577967
8,7,11,10,-0.35697530441278635
7,10,8,11,-0.35726616373561465
0,0,0,3,-0.3583043961608611
9,0,10,7,-0.3589478114605386
2,1,11,0,-0.35900581071608273
5,0,10,5,-0.35913985707960305
3,10,6,3,-0.3605179769205245
5,0,7,9,-0.3609607231507157
0,3,9,0,-0.36187804490270103
6,2,8,11,-0.3624256282064346
7,2,10,5,-0.3630337583988906
5,0,8,2,-0.3639176549923367
1,4,10,5,-0.3643587580045869
1,0,8,2,-0.36455495254160253
5,8,9,5,-0.36465305845236595
4,4,8,7,-0.36513713948849263
5,8,8,11,-0.36595660671208535
0,6,9,0,-0.3666894671513421
5,0,9,11,-0.3679706192848198
7,10,9,5,-0.3690705522975131
2,11,7,5,-0.3694806890424865
5,3,8,11,-0.37021998918631405
1,10,8,11,-0.37323016026531364
7,2,9,4,-0.3738268218191179
4,8,9,5,-0.37401849337114507
6,2,10,0,-0.37512629645555395
1,2,9,10,-0.37583781811237155
8,6,10,0,-0.37649903358790854
0,0,10,7,-0.37755908956682876
6,7,10,5,-0.3781415544701059
10,2,11,3,-0.3785407919927846
0,6,11,4,-0.3790778392756648
2,5,10,5,-0.3795460470184267
8,7,10,5,-0.38087618449483884
5,8,11,3,-0.3815046004269233
4,0,11,10,-0.3816513292800968
5,2,9,5,-0.3828256827831923
10,0,10,7,-0.3832510862035553
4,4,7,0,-0.3841624075604321
2,9,6,3,-0.3848384496694855
3,0,11,4,-0.3850439959815925
10,3,11,3,-0.3869266041990568
5,3,9,0,-0.38764264437744006
9,3,11,7,-0.3879295325074181
4,0,10,5,-0.38891824780376383
3,0,6,7,-0.3900998760970639
9,2,10,6,-0.3902638963716045
6,11,9,0,-0.39057319572717814
9,5,9,11,-0.39091642931653775
4,1,8,11,-0.3922288559938528
1,10,11,3,-0.3925789794901174
0,4,4,0,-0.39311729018061525
1,0,8,3,-0.3932824559800496
1,2,5,0,-0.39364456800290104
7,0,11,1,-0.3956541193003952
7,9,9,0,-0.3958107045714257
8,1,9,0,-0.3962037837051329
5,0,7,0,-0.3965709860252838
4,0,8,1,-0.3971204194726078
4,1,11,3,-0.39749452920869827
2,1,7,0,-0.39796828625044045
9,1,10,0,-0.39810737917736994
5,6,11,3,-0.39985560005024817
1,3,4,6,-0.4008322702395724
4,0,5,8,-0.40095996572414716
5,0,9,6,-0.4020703945265711
5,4,8,11,-0.4032361824169158
9,1,11,4,-0.403610264964634
6,1,8,11,-0.4065313053073628
1,0,4,8,-0.40660890891164575
9,11,11,3,-0.40776003247882736
5,6,11,4,-0.40785525961565494
0,3,9,5,-0.40799784789561533
5,0,7,4,-0.4088786256816582
7,2,9,2,-0.41006301886204677
8,2,9,5,-0.4112918989379846
8,11,10,7,-0.4115686599242598
0,0,4,8,-0.41217919097414857
4,8,10,0,-0.4125391276792165
9,5,10,2,-0.41312518624603484
2,10,10,2,-0.4137009090065037
2,10,6,2,-0.41390029863079125
5,1,9,0,-0.41393496982711364
0,0,10,3,-0.41478341534795626
7,9,10,0,-0.41485362131628595
8,11,11,5,-0.41604844135512187
6,3,7,5,-0.41612483416113616
4,0,6,2,-0.4161779380611802
5,2,11,3,-0.41642135416406223
4,8,8,7,-0.41706220546862594
9,4,10,6,-0.4171951461665986
11,10,11,11,-0.4185126550025859
7,9,9,5,-0.4190177185387891
5,0,11,5,-0.41912454300910806
0,6,5,0,-0.4191309981382452
9,0,10,11,-0.42021199783260305
6,11,11,3,-0.42217863288964474
0,0,11,10,-0.4234932036836212
6,1,9,0,-0.4239579574666396
7,4,10,0,-0.42478837422445026
4,0,10,2,-0.4248570553194181
0,3,8,11,-0.42721518197939307
7,3,9,4,-0.42757309169652863
8,2,10,0,-0.42847223364189235
7,10,11,3,-0.42901512245933177
8,1,9,8,-0.4324768566271691
4,8,11,3,-0.43247849094161656
5,1,11,3,-0.4361284059069068
5,2,8,11,-0.43656801044303367
0,3,11,3,-0.43776003589096935
2,1,7,3,-0.4379638187850398
6,7,8,1,-0.43914493432355967
2,10,8,1,-0.44089997446606116
6,1,10,0,-0.4409200755022606
7,7,11,4,-0.4428877534756834
1,10,9,5,-0.4436749854081583
3,10,11,0,-0.44438351996383463
6,2,11,3,-0.4449635543710846
5,0,7,10,-0.4450728621731572
9,1,11,3,-0.446108608243464
7,4,11,3,-0.44677199068478674
3,9,4,8,-0.446853884205618
4,10,11,4,-0.4478533999532103
5,0,7,1,-0.4489684747909796
0,4,8,11,-0.44944212718512416
9,5,10,7,-0.4501424981761235
8,6,8,11,-0.4518857445171457
0,0,9,6,-0.4522086049036126
1,0,4,10,-0.452621107782695
3,5,9,2,-0.4526775177662542
8,3,9,0,-0.45333178437956073
5,6,8,11,-0.4536548551242257
8,3,8,11,-0.45449489325585063
4,4,11,4,-0.4552535130331424
0,6,8,11,-0.4571218949419959
9,8,11,10,-0.45776782955163875
10,10,11,6,-0.4580636022255933
4,5,9,1,-0.462729177664566
0,6,4,0,-0.4644136909437917
3,0,11,11,-0.46542876473276046
2,10,5,8,-0.466499987669337
8,1,11,11,-0.46650424107209776
8,6,11,3,-0.4672794589770322
1,0,1,6,-0.46841014442793794
9,5,9,6,-0.46894541434520454
8,4,11,6,-0.46921967659634795
2,3,9,0,-0.4695906882261494
0,4,2,10,-0.4715646808688732
5,0,10,11,-0.47209822829021075
3,0,8,4,-0.47233188092550815
2,10,3,7,-0.4744855600218102
9,0,9,6,-0.47482360743356655
7,7,9,0,-0.47560014543280016
3,0,9,8,-0.4766247017412412
2,10,5,3,-0.4775393294781232
10,7,11,3,-0.4775715385528586
10,11,11,1,-0.47790333405651814
4,0,7,4,-0.47798099965983387
7,1,11,4,-0.4783027569163971
10,5,11,11,-0.4788663021358188
6,1,9,5,-0.48090285147061845
6,7,7,4,-0.481433733557496
7,4,11,4,-0.48152611256141015
2,10,10,11,-0.48215681240785624
6,2,9,5,-0.48295529829164335
4,0,7,10,-0.48341925252095636
4,0,8,3,-0.4837838687367182
8,3,11,4,-0.4853982689939142
8,11,9,6,-0.48599227925896893
8,8,11,10,-0.48814376167006485
5,4,11,4,-0.490654218425265
4,0,9,11,-0.4910279657965569
5,3,11,4,-0.491840909097866
2,10,5,4,-0.49649978819666174
10,3,11,4,-0.498691751455541
3,7,8,11,-0.5064906352537866
3,7,4,0,-0.5066563470791673
2,10,7,10,-0.5090078467221242
9,0,11,5,-0.5090571010132086
5,4,6,7,-0.50935917468076
0,0,11,5,-0.5098505239267203
8,4,10,5,-0.511641505835083
9,8,10,5,-0.5122545287215933
0,6,2,10,-0.5132664531284638
3,7,6,7,-0.5152786336163135
4,10,9,0,-0.516879017006873
4,1,11,4,-0.5172437285806374
5,6,9,0,-0.51732123066462
11,6,11,9,-0.5181372014721035
8,4,11,10,-0.5184409528220129
4,0,5,4,-0.5188086662177175
9,6,10,0,-0.5231942997128364
10,4,11,6,-0.5234656276316162
8,1,8,11,-0.5261318472857192
8,8,11,6,-0.5278269853045149
7,10,11,4,-0.5280711564341546
11,6,11,8,-0.5291267800032411
2,10,7,4,-0.5303971292705615
5,3,6,7,-0.53089032436668
0,3,4,0,-0.5313090625371324
6,7,7,10,-0.5315015388705511
6,11,8,11,-0.5326848841604077
3,0,8,8,-0.5332415569673883
4,8,8,11,-0.5340089274941103
10,1,11,6,-0.5344200208058263
6,11,11,4,-0.5365715633491801
0,4,11,4,-0.5366128118176662
4,8,11,4,-0.5371235117678864
8,11,10,3,-0.5375504851103519
5,8,6,7,-0.5387157154926357
2,10,4,4,-0.5395878512766413
4,0,5,1,-0.5403064383561978
9,5,11,5,-0.5415168473215198
7,1,8,9,-0.5433826606885332
7,9,11,3,-0.5434122090760447
5,2,6,7,-0.543954938202372
10,0,11,5,-0.5460303662445181
8,2,11,3,-0.5471031215984785
4,10,8,11,-0.5477144135405584
4,0,5,3,-0.5478506499616709
4,1,6,7,-0.5479081886246505
8,9,11,6,-0.5482121906492297
5,1,8,11,-0.5484313355256907
6,7,9,11,-0.549501870624546
4,0,6,1,-0.5501881501978466
3,0,11,8,-0.5517603608601058
11,3,11,5,-0.5519883729070149
8,6,11,4,-0.552832017628072
11,2,11,6,-0.5532440889399682
2,10,6,1,-0.5539385135632758
8,1,10,10,-0.5549759572011682
4,0,6,11,-0.5561648538498731
6,1,11,3,-0.5567872598417555
7,1,8,4,-0.5568649161293369
2,3,11,4,-0.55688020310589
6,2,6,7,-0.5594800216502769
10,10,11,10,-0.5599618900426457
0,3,2,10,-0.5617947196769755
9,0,9,1,-0.5619675398809025
8,9,11,10,-0.5628098827771427
5,1,11,4,-0.5628557068811508
10,1,11,10,-0.5630722288865915
6,7,10,2,-0.5642830412874881
0,0,10,11,-0.5643278320665346
4,4,9,0,-0.564350286661603
4,0,10,11,-0.565540589390457
8,1,8,8,-0.5675837894840143
9,0,10,3,-0.5678565829486594
9,6,11,4,-0.5685123590360579
3,0,10,10,-0.5685359610823947
8,9,10,5,-0.569562498571404
4,0,4,4,-0.5697663322319896
9,11,11,4,-0.5719576109496519
1,10,11,4,-0.5723862088144983
6,7,8,6,-0.5726946734042412
10,4,11,10,-0.5729873259241781
4,0,5,2,-0.5731733261212631
5,8,11,4,-0.5735543063983687
8,2,9,0,-0.577506243052884
0,0,10,5,-0.5775174379698039
9,6,11,3,-0.5791083305590631
2,3,4,0,-0.5830004795866301
7,7,8,11,-0.5837792947406112
2,10,9,11,-0.5840328593061842
3,0,11,2,-0.5849383299381463
4,4,8,11,-0.5857786476477747
3,0,11,9,-0.5864849618668573
3,7,11,4,-0.587466484511849
2,10,10,3,-0.5879593951839104
8,8,10,5,-0.5897205103475697
4,0,10,3,-0.5902507048274138
8,11,9,11,-0.5902617470860724
11,9,11,10,-0.5910905219541603
7,9,11,4,-0.5922553600770628
0,6,6,7,-0.5940217974446533
6,1,11,4,-0.595440878048458
1,10,6,7,-0.595680585863312
7,1,11,9,-0.5966974297573399
8,1,11,8,-0.5979231613935191
6,7,7,9,-0.5981849729818401
8,2,8,11,-0.5991133310407192
11,8,11,10,-0.5991551169654605
4,0,4,10,-0.5992172144791998
7,1,10,1,-0.5992184144644699
10,5,10,10,-0.5999669821678091
4,0,10,7,-0.6001471166754002
2,10,4,1,-0.6022266327870538
4,0,4,1,-0.6022908765610189
8,1,11,9,-0.6026151749750495
1,10,9,8,-0.6042343758057773
10,4,10,5,-0.6060073313948614
10,1,10,5,-0.6063130094387204
6,7,6,11,-0.6076475830352384
4,8,9,0,-0.6077635486675975
8,2,11,4,-0.6078577620808898
2,10,8,3,-0.6079036747703734
8,1,10,1,-0.6080643359141016
8,1,10,4,-0.6106034379114663
2,10,6,11,-0.6106734036379391
2,10,5,2,-0.61068092635858
0,4,6,7,-0.6107996720333125
0,3,6,7,-0.6110012967399209
1,10,10,10,-0.6125812952492522
5,1,6,7,-0.6127993835566147
11,2,11,10,-0.615253659823999
2,3,2,10,-0.6167962760664861
3,0,10,1,-0.6184965091640892
2,10,10,7,-0.6199354702038492
8,1,8,9,-0.6213762963903368
2,10,11,5,-0.6221436412171322
3,0,8,9,-0.6223707750007438
8,4,10,11,-0.6232218674651069
0,3,11,4,-0.6232609041591305
8,1,8,4,-0.6251701390700968
7,1,8,8,-0.6259406135043971
2,10,7,7,-0.6259853224228886
7,1,11,8,-0.6271955353426898
4,0,4,8,-0.6275609917160581
4,0,7,7,-0.6282508631277699
2,10,4,10,-0.6287802193911062
5,2,11,4,-0.62941524961923
8,8,9,1,-0.6299653579720844
4,4,6,7,-0.6308541842664006
4,0,7,9,-0.6339828005057767
6,7,8,3,-0.634016576730585
10,5,11,8,-0.6342669400056071
10,2,11,4,-0.6351730243481157
0,4,11,9,-0.6361091705790987
8,9,9,11,-0.6364633114371788
7,1,10,4,-0.6408817206680805
6,7,7,7,-0.6416033647890719
8,1,11,2,-0.6427238212746567
6,7,10,11,-0.6449121138439984
7,1,11,11,-0.6451429429272361
1,10,11,9,-0.6463187201461181
8,6,8,8,-0.6478747106502123
6,7,10,7,-0.6508313519964753
10,5,11,2,-0.6546617328621694
7,7,8,8,-0.6547026990954836
9,8,9,11,-0.6554335116736832
1,10,11,11,-0.6559732092247125
2,3,8,11,-0.6581826038964447
1,10,8,8,-0.6592216613944135
1,10,11,2,-0.659876141470777
9,11,10,4,-0.6601106318674528
2,10,9,1,-0.6613632655928738
5,4,8,8,-0.6620927695280971
2,3,6,7,-0.662312089609583
1,10,11,8,-0.6628536498093595
10,5,11,9,-0.6640678568302932
2,10,9,6,-0.6640728139730271
10,11,11,3,-0.6641336540379658
4,0,11,5,-0.6664496988217218
0,6,11,9,-0.6670741898355146
2,10,5,1,-0.6677032839675981
4,0,8,6,-0.6681097327495692
9,11,11,9,-0.6683096153549556
7,1,11,2,-0.671100952236998
4,4,9,8,-0.6712759465890559
3,0,10,4,-0.6721460140336118
7,1,9,8,-0.6725284863642812
9,11,10,1,-0.6727432345350517
2,3,11,9,-0.6731669130201537
4,0,9,1,-0.6740746702884397
9,11,11,11,-0.6743866886990243
4,4,11,11,-0.6771050458154124
2,3,8,8,-0.6806564870328348
8,8,10,2,-0.6831809233332972
0,6,11,11,-0.6847656985515883
10,7,11,4,-0.6849498742422369
6,7,9,6,-0.6851490095373897
4,10,6,7,-0.6859452696746673
0,4,10,10,-0.687186004615652
5,4,8,9,-0.6872801709048163
3,7,8,9,-0.6883618979646715
6,7,9,1,-0.68926766974787
9,11,11,8,-0.6904850941971021
0,6,8,8,-0.6906285432622216
0,6,9,8,-0.6910813817497348
6,1,6,7,-0.6912396430513875
5,3,8,4,-0.691398832888415
8,9,10,11,-0.6914245546446136
6,2,8,8,-0.6919868406503058
4,4,10,10,-0.6920352542898098
8,4,9,1,-0.6948565378030127
6,2,11,4,-0.6953079826610766
11,4,11,5,-0.6956104871011807
2,10,7,9,-0.6958230572975163
6,2,11,9,-0.6972035960922336
4,1,8,8,-0.6972824499279494
2,10,5,6,-0.6981443720598262
2,10,4,8,-0.6988804427859359
7,4,11,11,-0.6998848127786766
3,7,11,9,-0.7003114096332956
10,0,10,11,-0.7007055461130373
8,6,8,9,-0.7009278077424247
5,6,6,7,-0.7018814490600314
5,6,8,8,-0.7020675008877624
4,0,9,6,-0.7027347871730807
4,10,8,8,-0.7034108428128061
7,4,8,4,-0.703510680146995
7,7,11,9,-0.7036336738584539
4,8,6,7,-0.7043641313543141
7,1,10,10,-0.7054917924683735
5,3,9,8,-0.7066897160418608
5,2,8,8,-0.7073063261487174
2,10,8,6,-0.7074219154286471
8,8,9,11,-0.7074966729330466
8,3,11,9,-0.708139795969909
7,10,8,9,-0.7087980642522352
7,4,8,9,-0.708947522152558
9,5,10,11,-0.7091881451325891
0,6,10,1,-0.7112651714994989
3,7,8,8,-0.7112784580858207
5,3,11,11,-0.711404503782859
5,4,10,1,-0.711809604049076
0,6,11,8,-0.7118964851209929
9,8,10,3,-0.7120387406362898
1,10,8,4,-0.7121686073579228
10,2,11,9,-0.7132692413769388
5,8,8,8,-0.7138398141797478
6,7,10,3,-0.715289098768228
5,4,11,9,-0.7155957307293648
9,11,10,10,-0.7158573348649617
6,11,9,8,-0.7163743538058882
9,1,10,10,-0.7164291709382792
4,0,5,6,-0.7185472992822844
10,2,11,8,-0.718781603369567
7,10,10,1,-0.7188293614525224
6,11,11,11,-0.7213720227362792
1,10,10,1,-0.7214148352047073
7,4,9,8,-0.7217237182250329
4,4,8,8,-0.7217591336163492
7,7,8,9,-0.7220070132057717
8,3,9,8,-0.722021372732972
0,4,8,8,-0.7223816027755283
0,4,11,8,-0.7226614824111914
0,6,8,9,-0.7241270447387029
6,7,11,5,-0.7241416272794848
5,4,11,11,-0.7242061679181584
0,6,10,10,-0.7252553669680981
0,4,11,2,-0.7254229067994891
0,6,10,4,-0.7260624614301097
10,3,11,11,-0.726245034950212
5,3,8,8,-0.7271782285851762
7,10,8,8,-0.7273266898907659
7,10,11,9,-0.7273680244217722
2,3,8,9,-0.7274124902407849
3,7,11,11,-0.729100277034553
4,1,11,11,-0.7297269855990712
8,6,10,1,-0.729764437763882
7,4,8,8,-0.7302758368798171
6,1,8,8,-0.7307976833339026
7,9,8,4,-0.731801010272627
8,3,8,8,-0.7321130759388946
7,10,11,8,-0.7338093212177045
6,11,8,8,-0.7344030807764642
0,4,8,9,-0.7344428225499752
0,4,9,8,-0.7346090112314347
7,4,10,1,-0.7348457228878069
0,6,11,2,-0.7355225075244508
5,8,11,9,-0.735886544266748
9,11,11,2,-0.7370008334678687
5,4,8,4,-0.7371806714979685
8,9,10,2,-0.7372111998113885
3,7,10,1,-0.7372159764484756
6,2,10,10,-0.7373797000350214
7,9,8,9,-0.7376486617899936
5,8,8,9,-0.7376780752209694
7,10,8,4,-0.7381418731609565
3,7,8,4,-0.7388238499161985
5,8,10,1,-0.7392029764316943
4,0,8,2,-0.7395409060763002
5,8,11,11,-0.7410207830786244
8,6,11,9,-0.7416564343840962
8,8,10,7,-0.7416784328163697
7,7,10,10,-0.7417788617692401
9,1,9,8,-0.7425265690465124
9,1,11,11,-0.7428709567706561
3,7,11,8,-0.7436306548454823
7,4,10,10,-0.743657246765044
6,2,8,4,-0.7438014300790718
8,4,9,11,-0.7439076043352167
3,7,9,8,-0.7443199712425869
5,1,8,8,-0.7444491767606284
2,3,11,8,-0.744522176590871
8,8,10,11,-0.7448245323486228
8,3,11,8,-0.7451041921433582
0,4,10,1,-0.7452567253698604
7,4,11,9,-0.7457130850397252
10,2,11,2,-0.7458104840439645
2,3,10,10,-0.7460443558938128
5,3,11,8,-0.7461085700639355
10,11,11,2,-0.7472793317487328
5,4,9,8,-0.7473752795346876
5,2,10,10,-0.7492905284361977
5,4,11,8,-0.7494705301044832
9,8,10,2,-0.7497450003140612
10,11,11,9,-0.7503689542788453
5,3,8,9,-0.7506025815707816
5,3,11,9,-0.751174634825927
6,2,11,8,-0.7513447491749476
3,7,10,10,-0.7516686270510692
7,10,9,8,-0.7518450025008692
10,1,10,2,-0.7519514001239787
7,7,10,1,-0.7526982623512675
7,7,11,11,-0.752777568593103
6,2,11,2,-0.7538436987389444
5,6,11,11,-0.7539189064847048
10,2,11,11,-0.7540929581250555
5,3,10,10,-0.7543907714483067
5,4,10,10,-0.7551248519857041
1,10,8,9,-0.755289150997283
5,4,10,4,-0.7553407300922825
10,2,10,10,-0.7556396626856998
7,7,10,4,-0.7559550145948213
4,4,8,4,-0.7559891659342051
7,10,11,11,-0.7567029853215657
5,8,10,10,-0.7574644858807356
9,1,11,2,-0.7574925813163937
5,6,9,8,-0.7575402528268383
9,1,11,8,-0.7576873488759456
5,1,9,8,-0.7577555968254722
10,11,11,4,-0.7578807407015339
8,4,8,6,-0.7582693417806308
4,10,11,9,-0.7584627593658857
2,3,10,1,-0.7593852980715126
6,2,9,8,-0.7595972470035749
8,6,10,4,-0.759670554946168
4,1,8,4,-0.7601594642597586
9,1,11,9,-0.7601979267649722
7,9,8,8,-0.7603222763053259
6,2,10,1,-0.7606719241622796
8,6,10,10,-0.7607846289259328
8,3,10,10,-0.7610317680789661
10,11,11,8,-0.761178389816899
6,7,8,2,-0.7632009435957617
5,8,11,8,-0.7640071499862031
9,6,9,8,-0.7650215006629522
7,4,10,4,-0.7657110107605569
7,4,11,8,-0.7657794794671242
6,2,8,9,-0.7665873795250039
6,2,11,11,-0.767558866813498
8,3,11,2,-0.7697927182902898
5,1,11,11,-0.7699209986674376
2,3,11,2,-0.770119011823768
5,3,10,1,-0.7706419805600955
2,3,9,8,-0.7711623043131033
8,4,10,2,-0.7719415409982237
5,8,9,8,-0.7720155609968199
9,8,10,11,-0.7725679794869228
0,4,8,4,-0.7725912773855428
2,3,8,4,-0.7727038226869584
3,7,10,4,-0.7728325753227256
7,10,10,4,-0.772949877770101
5,2,10,1,-0.7741041687631903
6,1,10,10,-0.7744035931779305
4,4,11,9,-0.7747011813262084
5,6,10,10,-0.7750601000033627
5,2,8,9,-0.7754304749521991
4,10,10,10,-0.7755379674347621
7,10,10,10,-0.7766727685690115
6,11,10,10,-0.7768416416294839
4,8,9,8,-0.7769208567550359
8,3,10,1,-0.7770400999599268
7,7,8,4,-0.7771674235921806
0,4,11,11,-0.7772520061430895
10,1,10,11,-0.7773543766746788
7,7,11,8,-0.7781833985879697
4,10,8,9,-0.7789650161500796
5,4,11,2,-0.7796738905700965
2,3,11,11,-0.7802571182981077
7,10,11,2,-0.7809164070594165
4,10,10,1,-0.7809636008017069
5,1,11,9,-0.7810104654853729
2,10,8,2,-0.7813759403348846
7,9,11,9,-0.7815886268905019
5,2,9,8,-0.7818463068138904
8,4,9,6,-0.7825059761557045
8,6,11,8,-0.7846503098788471
8,3,11,11,-0.7846617034353986
3,7,11,2,-0.7849522618424236
5,3,11,2,-0.7852250349903307
0,6,8,4,-0.7859572715051502
9,1,10,1,-0.7862996879495766
4,1,9,8,-0.7867324731966812
5,8,11,2,-0.7874012538551386
7,9,10,1,-0.7874505399604983
4,4,11,8,-0.7880439157162273
0,3,11,11,-0.7882161725555455
10,3,10,10,-0.788380668493431
5,2,11,9,-0.7886621950632334
8,3,8,4,-0.7888596620452091
7,9,11,8,-0.7893643313946214
5,6,8,4,-0.7894848235610185
7,9,10,4,-0.7906620762684865
6,1,9,8,-0.7907674319540121
6,1,11,8,-0.791438355216784
0,3,8,8,-0.7917086763261351
7,4,11,2,-0.7919987225278291
7,9,9,8,-0.7923291358079902
4,8,11,11,-0.792901896343493
5,2,11,11,-0.7934805416183122
7,7,9,8,-0.794180755796443
1,10,10,4,-0.7942184429614769
8,8,9,6,-0.7943490906483944
9,6,11,11,-0.794521514370512
6,1,11,9,-0.7949451443845081
4,1,10,1,-0.7961544591662223
7,7,11,2,-0.7963597906559355
5,1,11,8,-0.7968659377808235
4,10,11,8,-0.7988787328949617
4,10,11,11,-0.7990308659463187
5,1,10,10,-0.7991433643001393
8,6,11,11,-0.8003510212510888
6,1,8,4,-0.8004523443570517
2,3,10,4,-0.801208796600146
8,3,8,9,-0.8014559783648891
0,3,9,8,-0.8025963167649169
5,2,11,8,-0.8034744910048895
4,4,11,2,-0.8038571953975026
10,4,10,11,-0.8038619868815561
5,3,10,4,-0.8046047931700523
8,9,9,6,-0.8051970138647679
4,1,10,4,-0.8055855832555514
9,1,10,4,-0.8064179087249811
5,1,10,1,-0.8070068425997569
4,1,8,9,-0.8073111101269373
5,8,10,4,-0.8079538675519343
10,10,10,11,-0.8082712366896102
6,11,11,9,-0.8091034376988041
6,11,11,8,-0.8102651991942452
6,1,11,2,-0.8103215727754742
4,10,9,8,-0.8104351897830757
9,6,10,10,-0.8109686601329775
8,4,11,5,-0.811144644884059
4,1,11,8,-0.8113216585282712
8,6,11,2,-0.8117502190660675
6,11,10,1,-0.8119860737355278
6,1,10,1,-0.8126974748031919
4,10,10,4,-0.8128594745466308
6,1,11,11,-0.8140745480728471
8,8,10,3,-0.8143944423950544
10,11,11,11,-0.8157438447874915
5,2,8,4,-0.815959349212877
8,6,9,8,-0.8172785090251503
7,9,11,11,-0.8174639070593038
8,9,9,1,-0.8174765602461661
0,3,8,4,-0.8190801530682393
7,9,11,2,-0.8208717093636572
0,4,10,4,-0.8209171363791328
0,3,8,9,-0.8210799703177485
10,7,11,11,-0.8211238669749502
6,11,10,4,-0.8211938595176088
5,6,11,8,-0.8222999883814759
8,4,10,3,-0.822501975219888
5,6,10,1,-0.8231252250574462
5,2,10,4,-0.8245473305123975
5,8,8,4,-0.8246706994776216
9,8,10,7,-0.8273727629253514
4,10,11,2,-0.8276216667115561
4,4,8,9,-0.8280439412953071
4,1,10,10,-0.8282247899711637
8,3,10,4,-0.8289197073411094
10,2,10,4,-0.8294908242461507
4,4,10,1,-0.8300572251486208
9,6,10,1,-0.83144000555545
0,3,11,9,-0.8324288088767883
7,9,10,10,-0.8324988014733757
5,2,11,2,-0.8325033287035444
4,8,10,10,-0.8329557077056895
6,11,8,9,-0.8334483076665956
5,1,10,4,-0.8335329638014668
4,8,8,8,-0.8337180940499559
6,1,8,9,-0.8351613647860292
5,1,8,9,-0.8356242381526461
4,1,11,9,-0.8376262605837829
5,6,11,2,-0.8380688131932037
0,3,11,8,-0.8401887572535842
6,11,11,2,-0.8427874644807151
5,1,11,2,-0.8430859921672516
5,6,10,4,-0.8433794072139459
5,6,11,9,-0.8450363092688125
0,3,10,1,-0.8450781072136626
9,6,10,4,-0.8462984047191284
10,7,11,9,-0.8478581213269618
8,9,11,5,-0.8481344921116485
0,3,10,10,-0.8491497489813
8,2,8,8,-0.8501530726032694
9,6,11,9,-0.8517345000161711
4,4,10,4,-0.8545237135880217
6,2,10,4,-0.8546291596968203
8,4,10,7,-0.8559427916805695
10,3,11,9,-0.8562512924291903
6,11,8,4,-0.8564351697321699
4,1,11,2,-0.8564639345296179
10,1,10,7,-0.8564807708482066
4,8,11,9,-0.856588517133039
5,1,8,4,-0.8585223926495202
5,6,8,9,-0.8593766404417237
4,10,8,4,-0.8595572407483068
9,6,11,8,-0.8610443179296281
10,7,10,10,-0.8611229252532185
10,7,11,8,-0.861151366908312
8,8,11,5,-0.861479851691138
10,3,11,8,-0.8625974511191518
10,3,11,2,-0.8647535028672528
0,3,11,2,-0.8673815324487736
